id,timestamp,event,url,canonical_id,selector,xpath,type
685,1767171495405,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
686,1767171495632,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
687,1767171496238,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
688,1767171496414,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
689,1767171502453,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
690,1767171502633,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
691,1767171502942,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
692,1767171503102,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
693,1767171503287,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
694,1767171503504,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
695,1767171503742,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
696,1767171506133,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
697,1767171506266,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
698,1767171506398,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
699,1767171506517,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
700,1767171506788,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
701,1767171506991,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
702,1767171507600,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
703,1767171507715,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
704,1767171507915,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
705,1767171508069,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
706,1767171512728,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
707,1767171512946,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
708,1767171513063,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
709,1767171513579,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
710,1767171513758,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
711,1767171514111,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
712,1767171514305,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
713,1767171516126,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
714,1767171516278,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
715,1767171520795,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
716,1767171522276,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
717,1767171522506,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
718,1767171522626,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
719,1767171529026,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
720,1767171529172,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
721,1767171529338,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
722,1767171529487,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
723,1767171529675,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
724,1767171530003,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
725,1767171532420,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
726,1767171532586,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
727,1767171532770,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
728,1767171532945,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
729,1767171533102,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
730,1767171533341,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
731,1767171533468,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
732,1767171533753,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
733,1767171533906,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
734,1767171534319,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
735,1767171534735,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
736,1767171536369,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
737,1767171536600,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
738,1767171536739,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
739,1767171536958,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
740,1767171537108,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
741,1767171537379,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
742,1767171537505,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
743,1767171538166,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
744,1767171538718,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
745,1767171539008,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
746,1767171551701,blur,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
747,1767171551709,visibility_change,https://claude.ai/new,element:unknown,,,generic
748,1767171595540,visibility_change,https://claude.ai/new,element:unknown,,,generic
749,1767171595564,focus,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
750,1767171607502,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
751,1767171607649,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
752,1767171608432,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
753,1767171608576,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
754,1767171608780,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
755,1767171608983,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
756,1767171609153,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
757,1767171609290,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
758,1767171610211,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
759,1767171610414,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
760,1767171612499,heartbeat,https://claude.ai/new,element:unknown,,,generic
761,1767171672492,heartbeat,https://claude.ai/new,element:unknown,,,generic
762,1767171700552,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
763,1767171700903,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
764,1767171701885,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element
