id,timestamp,event,url,canonical_id,selector,xpath,type,session_id,boundary,sequence_index,duration_since_prev
559,1767171204945,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,158,280
560,1767171205200,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,159,255
561,1767171205466,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,160,266
562,1767171205601,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,161,135
563,1767171205947,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,162,346
564,1767171206058,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,163,111
565,1767171206257,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,164,199
566,1767171206483,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,165,226
567,1767171206666,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,166,183
568,1767171206821,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,167,155
569,1767171206930,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,168,109
570,1767171207096,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,169,166
571,1767171207665,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,170,569
572,1767171207831,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,171,166
573,1767171207991,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,172,160
574,1767171208115,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,173,124
575,1767171208337,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,174,222
576,1767171208479,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,175,142
577,1767171209429,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,176,950
578,1767171209607,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,177,178
579,1767171209795,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,178,188
580,1767171209929,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,179,134
581,1767171210146,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,180,217
582,1767171210476,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,181,330
583,1767171210595,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,182,119
584,1767171210864,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,183,269
585,1767171211352,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,184,488
586,1767171211475,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,185,123
587,1767171211630,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,186,155
588,1767171211804,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,187,174
589,1767171212044,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,188,240
590,1767171212162,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,189,118
591,1767171212336,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,190,174
592,1767171212529,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,191,193
593,1767171213243,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,192,714
594,1767171213408,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,193,165
595,1767171213579,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,194,171
596,1767171213724,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,195,145
597,1767171217210,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,196,3486
598,1767171217377,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,197,167
599,1767171217846,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,198,469
600,1767171218477,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,199,631
601,1767171219226,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,200,749
602,1767171219473,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,201,247
603,1767171219675,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,202,202
604,1767171219836,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,203,161
605,1767171219994,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,204,158
606,1767171220204,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,205,210
607,1767171220429,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,206,225
608,1767171220657,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,207,228
609,1767171220890,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,208,233
610,1767171222274,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,209,1384
611,1767171222389,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,210,115
612,1767171222507,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,211,118
613,1767171222710,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,212,203
614,1767171222967,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,213,257
615,1767171223155,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,214,188
616,1767171223290,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,215,135
617,1767171223459,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,216,169
618,1767171223851,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,217,392
619,1767171223961,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,218,110
620,1767171224123,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,219,162
621,1767171224339,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,220,216
622,1767171227071,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,221,2732
623,1767171227387,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,222,316
624,1767171227587,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,223,200
625,1767171228503,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,224,916
626,1767171228721,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,225,218
627,1767171228871,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,226,150
628,1767171229068,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,227,197
629,1767171229268,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,228,200
630,1767171229422,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,229,154
631,1767171229622,input,https://claude.ai/new,generic_element:textbox,body.bg-bg-100 > div.root > div.flex > div.w-full > main.mx-auto > div.top-5 > div > div.mx-auto > div.grid > div.[grid-area:1/1] > fieldset.flex > div.!box-content > div.flex > div.relative > div.max-h-96 > div.tiptap,/html/body/div/div/div/main/div/div/div/div/div/fieldset/div/div/div/div/div,generic_element,S007,0,230,200
